brandId,brandName,cappedPrice,category1,category1Name,category2,category2Name,category3,category3Name,currentPrice,endTime,id,maxPrice,minPrice,primaryPic,productName,productType,quality,recordCount,reminding,shopId,shopName,size,spectatorCount,startPrice,startTime,status,usedNo
159853,阿迪达斯（adidas）,299.0,1318,运动户外,12099,运动鞋包,9768,运动鞋包,33.0,1559058540000,114537092,200.0,1.0,jfs/t13411/304/881493681/143393/34cea449/5a16467bNbb980b6a.jpg,阿迪达斯adidas 双肩背包 BP POWER IV MF1 男女运动休闲双肩包 BR9092 灰色,1,9成新,12,0,,,,240,1.0,1559055840000,2,58800620901
14026,Apple,7888.0,670,电脑、办公,671,电脑整机,672,电脑整机,2222.0,1559058540000,114540173,3000.0,1.0,jfs/t18259/43/2491134689/231691/c2a19ef1/5af92f85N6b656a16.jpg,Apple MacBook Air 13.3英寸笔记本电脑 银色(Core i5 处理器/8GB内存/128GB SSD闪存 MQD32CH/A),1,7成新,28,0,,,,1679,1.0,1559054940000,2,27409230701
6742,飞利浦（PHILIPS）,299.0,737,家用电器,752,厨房小电,753,厨房小电,100.0,1559058545000,114534863,200.0,1.0,jfs/t29509/70/1582296059/87073/8161a433/5ce63f51Nd7afe7a0.jpg,飞利浦（PHILIPS）电饭煲2L迷你智能可预约液晶显示HD3060,1,7成新,4,0,,,,4193,1.0,1559055845000,2,8402110701
16926,天梭（TISSOT）,2599.0,13765,二手商品,14192,二手奢侈品,14202,二手奢侈品,2100.0,1559058600000,114500969,800.0,1.0,jfs/t1/16762/19/13214/116917/5c9ee36bE73c251cd/b5d240facc6273fb.jpg,天梭TISSOT经典系列男表白盘钢带T006.407.11.03自动机械侈品钟手表腕表 白盘钢带T006.407.11.033.00,3,,5,0,827469,汇瀚国际二手专营店,,260,1.0,1559055600000,2,42415837123
299330,京东京造,139.0,1315,服饰内衣,1343,女装,1355,女装,4.0,1559058600000,114535816,139.0,1.0,jfs/t27046/316/375051007/230458/1b712a19/5b8f82b4N6d8fc94e.jpg,京造&timesOCE 女士长袖T恤 灰粉色 M(165/88A),1,9成新,3,0,,,M(165/88A),156,1.0,1559055900000,2,1000001328690901
373355,米家,699.0,737,家用电器,752,厨房小电,14421,厨房小电,200.0,1559058610000,114534894,400.0,1.0,jfs/t30001/54/1612071932/123631/537ab204/5ce500b6N69937d54.jpg,小米(MI)米家破壁料理机  加热保温 家用多功能破壁料理机 果汁机 榨汁机  智能预约  辅食机,1,7成新,2,0,,,,243,1.0,1559055910000,2,1000028663690701
6742,飞利浦（PHILIPS）,189.0,737,家用电器,1276,个护健康,740,个护健康,60.0,1559058615000,114534889,189.0,1.0,jfs/t1/2269/2/13897/238371/5bd9216cE9d38a5c6/3556ae2e2d30a013.jpg,飞利浦（PHILIPS）电吹风机 HP8203 家用大功率恒温负离子冷热风电吹风筒,1,7成新,1,0,,,,549,1.0,1559055915000,2,1860530701
6742,飞利浦（PHILIPS）,429.0,737,家用电器,738,生活电器,1279,生活电器,101.0,1559058620000,114534860,200.0,1.0,jfs/t10489/88/2933306804/72702/2d8fc0d0/5cdbaf5dN08f2a196.jpg,飞利浦（PHILIPS）蒸汽挂烫机 旅游出差便携手持式带熨烫刷GC362/88,1,7成新,3,0,,,,384,1.0,1559055920000,2,59351690701
68753,INTERIGHT,98.0,1315,服饰内衣,1342,男装,9736,男装,1.0,1559058660000,114535752,98.0,1.0,jfs/t20101/286/74497262/146429/49a0850f/5ae41fc8N67f82422.jpg,INTERIGHT 休闲裤男 棉氨商务休闲裤 深蓝色 30码,1,7成新,0,0,,,30码,132,1.0,1559055960000,2,60192630701
6742,飞利浦（PHILIPS）,149.0,737,家用电器,738,生活电器,1279,生活电器,3.0,1559058660000,114534892,149.0,1.0,jfs/t23197/341/2320645391/236741/82c7ca5c/5b7bdc27Naf8d9670.jpg,飞利浦 (PHILIPS) 蒸汽电熨斗 五档控温烫衣 1700W不黏底板 手持迷你家用 GC1436/28(蓝色),1,7成新,1,0,,,,169,1.0,1559055960000,2,31677400701
68753,INTERIGHT,10.9,1315,服饰内衣,1345,内衣,12014,内衣,1.0,1559058660000,114536022,10.9,1.0,jfs/t18358/177/437768619/187316/1c02e3a3/5a7ac65fN2ae8c28b.jpg,INTERIGHT背心男 薄荷抗菌凉感功能性背心 淡紫色 XL,1,9成新,0,0,,,XL,128,1.0,1559055960000,2,60190100901
6742,飞利浦（PHILIPS）,89.0,737,家用电器,1276,个护健康,739,个护健康,3.0,1559058695000,114534893,89.0,1.0,jfs/t1/4697/5/13519/63602/5bd80c0bE463d5b6b/b627f2c2c04af37e.jpg,飞利浦（PHILIPS）电动剃须刀 便携式 刮胡刀 PQ182/16,1,7成新,2,0,,,,139,1.0,1559055995000,2,9110930701
2828,阿迪达斯（Adidas）,169.0,1318,运动户外,12102,运动服饰,9765,运动服饰,3.0,1559058720000,114536565,169.0,1.0,jfs/t20974/332/1795510609/168186/b0d8a2fc/5b3b1a8aNa7acc9f8.jpg,阿迪达斯ADIDAS NEO 2018秋季 女子 休闲系列 W CS RO BOX TEE T恤 DU2378 S,1,9成新,2,0,,,S,178,1.0,1559056020000,2,77420080901
6742,飞利浦（PHILIPS）,1999.0,737,家用电器,752,厨房小电,14421,厨房小电,602.0,1559058755000,114534905,600.0,1.0,jfs/t22237/16/385295505/95140/1630612e/5b0be484N5ab4c2ec.jpg,飞利浦（PHILIPS）破壁机 家用高速电动榨汁搅拌做辅食破冰多功能带静音罩HR3868/00,1,7成新,2,0,,,,168,1.0,1559055755000,2,32784370701
6742,飞利浦（PHILIPS）,299.0,737,家用电器,738,生活电器,1279,生活电器,74.0,1559058760000,114534864,200.0,1.0,jfs/t1/11450/2/14054/32862/5c9db198E2350342f/8a3862484af25011.jpg,飞利浦(PHILIPS)蒸汽挂烫机 旅游出差便携手持式杀菌挂烫机带熨烫刷 GC300/28,1,7成新,3,0,,,,164,1.0,1559056060000,2,1000044725120701
6742,飞利浦（PHILIPS）,3996.0,737,家用电器,738,生活电器,749,生活电器,1234.0,1559058775000,114534837,1000.0,1.0,jfs/t30067/282/1550304515/104685/ded85d30/5ce3b5caNa144bf5f.jpg,飞利浦(PHILIPS)空气净化器 除甲醛 除雾霾 除过敏原 除细菌 病毒 数字显示 京东微联智能APP控制AC4558/00,1,9成新,2,0,,,,165,1.0,1559055175000,2,1000004665320901
